Source IP,Destination IP,Type,Record,Size (bytes),Domain,Time Stamp,Z-value
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 07:08:03.185184,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 07:08:07.155668,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 07:08:07.620125,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 07:08:14.447836,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 07:08:14.907586,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 07:08:20.905375,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 07:08:21.305159,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 07:08:26.559192,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 07:08:26.963226,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 07:08:33.190976,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 07:08:33.665615,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 07:08:38.900100,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 07:08:39.332179,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 07:08:42.273584,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 07:08:42.656013,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 07:08:45.618561,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 07:08:46.060302,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 07:08:51.267934,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 07:08:51.623877,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 07:08:56.316518,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 07:08:56.753207,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 07:09:03.949267,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 07:09:04.301739,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 07:09:09.235365,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 07:09:09.670938,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 07:09:13.171910,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 07:09:13.727583,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 07:09:20.834562,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 07:09:21.252487,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 07:09:24.632160,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 07:09:25.046952,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 07:09:28.903222,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 07:09:29.344619,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 07:09:36.299124,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 07:09:36.697970,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 07:09:43.037521,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 07:09:43.416349,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 07:09:50.271989,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 07:09:50.641180,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 07:09:53.910201,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 07:09:54.311108,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 07:09:58.713077,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 07:09:59.116710,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 07:10:04.487609,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 07:10:04.908240,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 07:10:09.382063,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 07:10:09.820588,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 07:10:15.838627,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 07:10:16.246899,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 07:10:22.541865,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 07:10:22.954070,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 07:10:26.501126,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 07:10:26.866105,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 07:10:34.326396,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 07:10:34.740259,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 07:10:37.310660,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 07:10:37.687193,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 07:10:42.571158,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 07:10:43.018354,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 07:10:48.756823,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 07:10:49.147068,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 07:10:53.681421,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 07:10:54.105489,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 07:10:57.616394,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 07:10:58.002765,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 07:11:03.030553,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 07:11:03.484471,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 07:11:06.124166,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 07:11:06.552727,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 07:11:13.347416,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 07:11:13.809720,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 07:11:19.770078,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 07:11:20.177439,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 07:11:24.315567,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 07:11:24.714849,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 07:11:29.519192,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 07:11:29.929503,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 07:11:35.472534,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 07:11:35.893778,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 07:11:40.609049,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 07:11:41.090692,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 07:11:43.614897,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 07:11:44.015491,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 07:11:51.522566,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 07:11:51.980511,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 07:11:57.024888,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 07:11:57.419291,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 07:12:04.070800,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 07:12:04.449430,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 07:12:11.710803,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 07:12:12.126610,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 07:12:17.134355,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 07:12:17.551088,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 07:12:24.390453,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 07:12:24.863089,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 07:12:30.542721,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 07:12:30.926820,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 07:12:36.311893,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 07:12:36.699832,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 07:12:41.028926,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 07:12:41.411739,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 07:12:45.056734,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 07:12:45.428246,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 07:12:50.200674,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 07:12:50.625999,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 07:12:58.067505,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 07:12:58.530309,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 07:13:06.035215,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 07:13:06.427646,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 07:13:09.386725,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 07:13:09.821899,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 07:13:12.822071,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 07:13:14.333914,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 07:13:21.318719,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 07:13:21.722192,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 07:13:27.695444,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 07:13:28.125341,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 07:13:32.143589,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 07:13:32.576872,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 07:13:36.999311,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 07:13:37.443395,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 07:13:44.332497,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 07:13:44.741864,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 07:13:49.840602,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 07:13:50.262659,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 07:13:56.338611,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 07:13:56.795654,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 07:14:03.320398,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 07:14:03.720535,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 07:14:08.139480,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 07:14:08.539147,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 07:14:12.549887,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 07:14:13.348006,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 07:14:16.160020,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 07:14:16.569218,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 07:14:20.411261,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 07:14:20.812492,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 07:14:24.540267,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 07:14:24.948839,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 07:14:29.596501,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 07:14:29.998043,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 07:14:36.132903,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 07:14:36.503551,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 07:14:42.787786,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 07:14:43.172126,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 07:14:47.623101,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 07:14:48.058599,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 07:14:52.235632,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 07:14:52.637272,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 07:14:57.993075,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 07:14:58.391539,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 07:15:01.905547,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 07:15:02.357550,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 07:15:09.173857,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 07:15:09.647186,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 07:15:14.612235,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 07:15:15.039971,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 07:15:19.835427,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 07:15:20.230313,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 07:15:25.910220,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 07:15:26.370590,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 07:15:32.267395,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 07:15:32.650098,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 07:15:38.930302,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 07:15:39.359893,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 07:15:43.729980,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 07:15:44.124044,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 07:15:47.216400,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 07:15:47.666121,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 07:15:50.231195,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 07:15:50.628528,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 07:15:56.725179,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 07:15:57.125004,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 07:16:01.414836,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 07:16:01.821814,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 07:16:05.299725,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 07:16:05.682971,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 07:16:12.745451,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 07:16:13.347901,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 07:16:19.531954,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 07:16:19.967597,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 07:16:24.710035,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 07:16:25.113893,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 07:16:32.531684,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 07:16:33.016300,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 07:16:37.179317,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 07:16:37.574253,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 07:16:43.193931,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 07:16:43.604240,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 07:16:47.561343,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 07:16:47.993468,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 07:16:54.053392,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 07:16:54.484880,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 07:16:57.057768,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 07:16:57.511033,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 07:17:05.010962,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 07:17:05.386254,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 07:17:12.219598,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 07:17:12.787508,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 07:17:15.522178,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 07:17:15.914212,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 07:17:21.818685,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 07:17:22.270026,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 07:17:27.239645,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 07:17:27.681385,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 07:17:31.391494,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 07:17:31.795408,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 07:17:37.650519,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 07:17:38.025861,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 07:17:44.954607,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 07:17:45.399100,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 07:17:52.726085,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 07:17:53.165696,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 07:17:59.589528,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 07:18:00.008864,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 07:18:06.102442,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 07:18:06.508808,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 07:18:12.411155,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 07:18:13.188079,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 07:18:16.377561,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 07:18:16.806895,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 07:18:23.939043,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 07:18:24.357439,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 07:18:27.482937,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 07:18:27.951549,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 07:18:31.946150,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 07:18:32.378873,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 07:18:39.158119,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 07:18:39.598415,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 07:18:45.352285,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 07:18:45.762627,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 07:18:52.360781,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 07:18:52.781058,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 07:18:58.456665,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 07:18:58.823180,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 07:19:05.844712,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 07:19:06.244579,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 07:19:08.986215,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 07:19:09.357220,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 07:19:14.970315,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 07:19:15.412806,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 07:19:21.367704,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 07:19:21.789594,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 07:19:26.484869,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 07:19:26.913784,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 07:19:30.331399,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 07:19:30.747553,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 07:19:33.390814,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 07:19:33.794000,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 07:19:37.603466,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 07:19:38.011428,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 07:19:44.953810,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 07:19:45.383766,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 07:19:50.878848,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 07:19:51.325499,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 07:19:55.052677,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 07:19:55.436217,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 07:19:58.666815,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 07:19:59.073536,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 07:20:05.667688,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 07:20:06.114823,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 07:20:10.688291,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 07:20:11.096074,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 07:20:17.831128,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 07:20:18.246341,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 07:20:24.356511,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 07:20:24.761289,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 07:20:28.035260,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 07:20:28.463769,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 07:20:33.756123,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 07:20:34.199243,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 07:20:38.484812,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 07:20:38.877514,0
